name,email,customer_id,customer_name,financial_status,fulfillment_status,accepts_marketing,currency,subtotal,shipping,taxes,total,discount_code,discount_amount,shipping_method,created_at,lineitem_quantity,lineitem_name,lineitem_price,lineitem_sku,lineitem_discount,billing_city,billing_province,billing_country,shipping_city,shipping_province,shipping_country,payment_method,refunded_amount,vendor,risk_level,source
#43466907254831,customer_405@example.com,405,Customer 405,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 19:38:04 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43466652942383,customer_406@example.com,406,Customer 406,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 18:51:34 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43466372612143,customer_407@example.com,407,Customer 407,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 18:00:33 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43466097459247,customer_408@example.com,408,Customer 408,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 17:11:04 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43466043588655,customer_409@example.com,409,Customer 409,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-08 17:04:03 -0400,3,POOP: Party Pooper Edition | Family Friendly Card Game | 2-5 Players,10.0,BGZ1002,0,,,,,,,,,Breaking Games,Low,web
#43466040836143,customer_410@example.com,410,Customer 410,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-08 17:03:33 -0400,3,MIXTAPE,20.0,BGZ110347,0,,,,,,,,,Breaking Games,Low,web
#43465435873327,customer_411@example.com,411,Customer 411,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 15:19:03 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43465190866991,customer_412@example.com,412,Customer 412,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 14:35:03 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43465180184623,customer_413@example.com,413,Customer 413,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-08 14:35:01 -0400,3,Aura,25.0,BGZ110019,0,,,,,,,,,Breaking Games,Low,web
#43464897724463,customer_414@example.com,414,Customer 414,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 13:44:05 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43464877932591,customer_415@example.com,415,Customer 415,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-08 13:44:01 -0400,3,Real Life Travel Bingo | Family Party Game | 2+ Players,10.0,BGZ110713,0,,,,,,,,,Breaking Games,Low,web
#43464628535343,customer_416@example.com,416,Customer 416,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 12:59:03 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43464615526447,customer_417@example.com,417,Customer 417,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-08 12:58:30 -0400,3,Billionaire Banshee,25.0,BGZ1549,0,,,,,,,,,Breaking Games,Low,web
#43464347844655,customer_418@example.com,418,Customer 418,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 12:11:32 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43464317927471,customer_419@example.com,419,Customer 419,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-08 12:09:03 -0400,3,POOP: The Game,10.0,BGZ1001,0,,,,,,,,,Breaking Games,Low,web
#43464272379951,customer_420@example.com,420,Customer 420,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-08 12:00:02 -0400,3,Suddenly Stoned,10.0,BGZ110265,0,,,,,,,,,Breaking Games,Low,web
#43464053882927,customer_421@example.com,421,Customer 421,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 11:22:04 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43464044937263,customer_422@example.com,422,Customer 422,,unfulfilled,yes,USD,300.0,0.0,0.0,300.0,,0.0,,2025-05-08 11:21:33 -0400,6,Rise of Tribes - Standard Edition,50.0,BGZ110288,0,,,,,,,,,Breaking Games,Low,web
#43463487520815,customer_423@example.com,423,Customer 423,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-08 09:51:31 -0400,3,Aura,25.0,BGZ110019,0,,,,,,,,,Breaking Games,Low,web
#43463411335215,customer_424@example.com,424,Customer 424,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 09:38:04 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43463121469487,customer_425@example.com,425,Customer 425,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-08 08:53:04 -0400,6,Suddenly Stoned,10.0,BGZ110265,0,,,,,,,,,Breaking Games,Low,web
#43463129366575,customer_426@example.com,426,Customer 426,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 08:50:33 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43462856114223,customer_427@example.com,427,Customer 427,,unfulfilled,yes,USD,135.0,0.0,0.0,135.0,,0.0,,2025-05-08 08:04:33 -0400,3,Asking For Trobils | Worker Placement Strategy Game | 2-7 Players,45.0,BGZ1343,0,,,,,,,,,Breaking Games,Low,web
#43462844022831,customer_428@example.com,428,Customer 428,,unfulfilled,yes,USD,59.97,0.0,0.0,59.97,,0.0,,2025-05-08 08:02:02 -0400,3,We're Doomed: Meritocracy Expansion Pack | Party Game | 4-12 Players,19.99,BGZ117683,0,,,,,,,,,Breaking Games,Low,web
#43462846283823,customer_429@example.com,429,Customer 429,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 08:01:04 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43462103760943,customer_430@example.com,430,Customer 430,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 05:41:32 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43462052380719,customer_431@example.com,431,Customer 431,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-08 05:32:32 -0400,3,Real Life Travel Bingo | Family Party Game | 2+ Players,10.0,BGZ110713,0,,,,,,,,,Breaking Games,Low,web
#43461656379439,customer_432@example.com,432,Customer 432,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-08 04:16:35 -0400,3,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,,,,,,,,,Breaking Games,Low,web
#43461659361327,customer_433@example.com,433,Customer 433,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 04:14:36 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43461441847343,customer_434@example.com,434,Customer 434,,unfulfilled,yes,USD,299.97,0.0,0.0,299.97,,0.0,,2025-05-08 03:32:38 -0400,3,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,,,,,,,,,Breaking Games,Low,web
#43461415141423,customer_435@example.com,435,Customer 435,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-08 03:25:33 -0400,1,Sparkle*Kitty | Family-Friendly Pattern Recognition Card Games | 3-8 Players,20.0,BGZ110378,0,Bellevue,WA,US,,,,,,Breaking Games,Low,web
#43460579721263,customer_436@example.com,436,Customer 436,,unfulfilled,yes,USD,125.0,0.0,7.81,132.81,,0.0,Standard,2025-05-08 00:39:01 -0400,5,Billionaire Banshee,25.0,BGZ1549,0,Brookville,PA,US,Hyannis,MA,US,,,Breaking Games,Low,web
#43458649391151,customer_437@example.com,437,Customer 437,,unfulfilled,yes,USD,10.0,0.0,1.02,16.99,,0.0,,2025-05-07 18:34:01 -0400,1,POOP: Party Pooper Edition | Family Friendly Card Game | 2-5 Players,10.0,BGZ1002,0,,,,,,,,,Breaking Games,Low,web
#43454027530287,customer_438@example.com,438,Customer 438,,unfulfilled,no,USD,20.0,13.98,0.0,33.98,,0.0,Under 4lbs Fully Tracked,2025-05-07 04:22:35 -0400,1,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,Linköping,,SE,Linköping,,SE,,,Breaking Games,Low,web
#43453140238383,customer_050@example.com,50,Customer 050,,unfulfilled,yes,USD,89.98,29.42,0.0,119.4,,0.0,Under 4lbs Fully Tracked,2025-05-07 00:52:31 -0400,1,Dwellings of Eldervale - Wooden Upgrade Treasure and Trove Tokens,19.99,BGZ115354,0,Gimpo-si,KR-41,KR,Gimpo-si,KR-41,KR,,,Breaking Games,Low,web
#43453140238383,customer_050@example.com,50,Customer 050,,,,,,,,,,,,2025-05-07 00:52:31 -0400,1,Dwellings of Eldervale - LEGENDARY Upgrade Kit,69.99,BGZ115836,0,,,,,,,,,Breaking Games,,
#43453098295343,customer_439@example.com,439,Customer 439,,unfulfilled,yes,USD,54.99,29.79,0.0,84.78,,0.0,FedEx International Connect Plus®,2025-05-07 00:43:32 -0400,1,Dwellings of Eldervale - DELUXE Upgrade Kit,54.99,BGZ115835,0,Bibra Lake,WA,AU,Bibra Lake,WA,AU,,,Breaking Games,Low,web
#43451781021743,customer_440@example.com,440,Customer 440,,unfulfilled,yes,USD,39.98,0.0,4.08,44.06,,0.0,,2025-05-06 21:05:03 -0400,2,We're Doomed: Meritocracy Expansion Pack | Party Game | 4-12 Players,19.99,BGZ117683,0,,,,,,,,,Breaking Games,Low,web
#43447254515759,customer_441@example.com,441,Customer 441,,unfulfilled,yes,USD,90.0,0.0,0.0,90.0,,0.0,,2025-05-06 07:24:09 -0400,3,Convert: The Game,30.0,BGZ110663,0,,,,,,,,,Breaking Games,Low,web
#43446005432367,customer_442@example.com,442,Customer 442,,unfulfilled,yes,USD,25.0,0.0,2.56,39.9,,0.0,,2025-05-06 03:16:02 -0400,1,Suddenly Drunk's Box of Bad Ideas,25.0,BGZ110232,0,,,,,,,,,Breaking Games,Low,web
#43445919318063,customer_443@example.com,443,Customer 443,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-06 03:01:37 -0400,3,POOP: The Game,10.0,BGZ1001,0,,,,,,,,,Breaking Games,Low,web
#43441349361711,customer_444@example.com,444,Customer 444,,unfulfilled,yes,USD,25.0,13.88,2.44,41.32,,0.0,FedEx Home Delivery®,2025-05-05 13:31:33 -0400,1,ADJitation,25.0,BGZ1110,0,Los Angeles,CA,US,Los Angeles,CA,US,,,Breaking Games,Low,web
#43440570302511,customer_445@example.com,445,Customer 445,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-05 11:20:06 -0400,3,Fake News,20.0,BGZ110312,0,,,,,,,,,Breaking Games,Low,web
#43440566173743,customer_446@example.com,446,Customer 446,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-05 11:18:34 -0400,3,Rise of Tribes - Deluxe Upgrade (Base Game Required),25.0,BGZ110348,0,,,,,,,,,Breaking Games,Low,web
#43432096530479,customer_447@example.com,447,Customer 447,,unfulfilled,yes,USD,50.0,0.0,0.0,50.0,,0.0,,2025-05-04 11:59:06 -0400,5,Suddenly Drunk: Gross Expansion,10.0,BGZ110105,0,,,,,,,,,Breaking Games,Low,web
#43431846346799,customer_448@example.com,448,Customer 448,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-04 11:17:01 -0400,3,Infinite Jonathans,20.0,BGZ111544,0,,,,,,,,,Breaking Games,Low,web
#43430873661487,customer_449@example.com,449,Customer 449,,unfulfilled,yes,USD,50.0,0.0,0.0,50.0,,0.0,,2025-05-04 08:28:02 -0400,5,Suddenly Drunk: Gross Expansion,10.0,BGZ110105,0,,,,,,,,,Breaking Games,Low,web
#43430726860847,customer_450@example.com,450,Customer 450,,unfulfilled,yes,USD,105.0,0.0,0.0,105.0,,0.0,,2025-05-04 08:00:02 -0400,3,We're Doomed!,35.0,BGZ110345,0,,,,,,,,,Breaking Games,Low,web
#43430512295983,customer_451@example.com,451,Customer 451,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-04 07:23:07 -0400,3,POOP: Public Restroom Edition | Family Friendly Card Game | 2-5 Players,10.0,BGZ1005,0,,,,,,,,,Breaking Games,Low,web
#43428128292911,customer_452@example.com,452,Customer 452,,unfulfilled,no,USD,30.0,11.29,1.75,43.04,,0.0,USPS Ground Advantage,2025-05-03 23:21:06 -0400,1,Boomtown Bandits,30.0,BGZ1220,0,Springfield,MO,US,Springfield,MO,US,,,Breaking Games,Low,web
#43427940401199,customer_453@example.com,453,Customer 453,,unfulfilled,yes,USD,299.97,0.0,0.0,299.97,,0.0,,2025-05-03 22:50:34 -0400,3,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,,,,,,,,,Breaking Games,Low,web
#43426544156719,customer_454@example.com,454,Customer 454,,unfulfilled,yes,USD,25.0,0.0,2.56,42.02,,0.0,,2025-05-03 19:30:03 -0400,1,Mansplaining | Family Party Card Game | 2+ Players,25.0,BGZ116250,0,,,,,,,,,Breaking Games,Low,web
#43425587200047,customer_455@example.com,455,Customer 455,,unfulfilled,yes,USD,35.0,20.37,0.0,55.37,,0.0,Under 4lbs Fully Tracked,2025-05-03 16:33:37 -0400,1,We're Doomed!,35.0,BGZ110345,0,Pincourt,QC,CA,Pincourt,QC,CA,,,Breaking Games,Low,web
#43422628708399,customer_456@example.com,456,Customer 456,,unfulfilled,yes,USD,150.0,0.0,0.0,150.0,,0.0,,2025-05-03 07:57:31 -0400,3,Rise of Tribes - Standard Edition,50.0,BGZ110288,0,,,,,,,,,Breaking Games,Low,web
#43421821829167,customer_457@example.com,457,Customer 457,,unfulfilled,yes,USD,150.0,0.0,0.0,150.0,,0.0,,2025-05-03 05:18:31 -0400,3,Rise of Tribes - Standard Edition,50.0,BGZ110288,0,,,,,,,,,Breaking Games,Low,web
#43421538353199,customer_458@example.com,458,Customer 458,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-03 04:25:35 -0400,6,Suddenly Drunk: Gross Expansion,10.0,BGZ110105,0,,,,,,,,,Breaking Games,Low,web
#43420671475759,customer_459@example.com,459,Customer 459,,unfulfilled,yes,USD,20.0,0.0,0.0,20.0,,0.0,,2025-05-03 01:27:35 -0400,2,Suddenly Drunk: Gross Expansion,10.0,BGZ110105,0,,,,,,,,,Breaking Games,Low,web
#43420412969007,customer_460@example.com,460,Customer 460,,unfulfilled,yes,USD,100.0,0.0,0.0,100.0,,0.0,,2025-05-03 00:39:07 -0400,2,Rise of Tribes - Standard Edition,50.0,BGZ110288,0,,,,,,,,,Breaking Games,Low,web
#43419850473519,customer_461@example.com,461,Customer 461,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-02 22:56:31 -0400,3,Billionaire Banshee,25.0,BGZ1549,0,,,,,,,,,Breaking Games,Low,web
#43419575648303,customer_462@example.com,462,Customer 462,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-02 22:11:35 -0400,3,The Mandela Effect Game,10.0,BGZ110764,0,,,,,,,,,Breaking Games,Low,web
#43419019247663,customer_463@example.com,463,Customer 463,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-02 20:36:31 -0400,3,Infinite Jonathans,20.0,BGZ111544,0,,,,,,,,,Breaking Games,Low,web
#43418248151087,customer_464@example.com,464,Customer 464,,unfulfilled,yes,USD,250.0,0.0,0.0,250.0,,0.0,,2025-05-02 18:13:31 -0400,5,Rise of Tribes - Standard Edition,50.0,BGZ110288,0,,,,,,,,,Breaking Games,Low,web
#43417980338223,customer_465@example.com,465,Customer 465,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-02 17:26:05 -0400,3,Letter Tycoon,25.0,BGZ117727,0,,,,,,,,,Breaking Games,Low,web
#43417967165487,customer_466@example.com,466,Customer 466,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-02 17:21:07 -0400,3,Infinite Jonathans,20.0,BGZ111544,0,,,,,,,,,Breaking Games,Low,web
#43417723502639,customer_467@example.com,467,Customer 467,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-02 16:28:06 -0400,3,Letter Tycoon,25.0,BGZ117727,0,,,,,,,,,Breaking Games,Low,web
#43417098911791,customer_468@example.com,468,Customer 468,,unfulfilled,yes,USD,120.0,0.0,0.0,120.0,,0.0,,2025-05-02 15:08:31 -0400,6,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,,,,,,,,,Breaking Games,Low,web
#43415326457903,customer_469@example.com,469,Customer 469,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-02 11:01:08 -0400,3,The Mandela Effect Game,10.0,BGZ110764,0,,,,,,,,,Breaking Games,Low,web
#43414755967023,customer_470@example.com,470,Customer 470,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-05-02 09:29:37 -0400,3,Something Wicked,25.0,BGZ110026,0,,,,,,,,,Breaking Games,Low,web
#43410205278255,customer_471@example.com,471,Customer 471,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-05-01 19:14:34 -0400,3,Infinite Jonathans,20.0,BGZ111544,0,,,,,,,,,Breaking Games,Low,web
#43406535131183,customer_472@example.com,472,Customer 472,,unfulfilled,no,USD,7.99,0.0,0.0,7.99,,0.0,,2025-05-01 11:07:33 -0400,1,Dwellings of Eldervale -  Frost Giant Miniature with Bifröst Bridge Hex Tile,7.99,BGZ116103,0,Hartford,CT,US,,,,,,Breaking Games,Low,web
#43406519599151,customer_473@example.com,473,Customer 473,,unfulfilled,no,USD,7.99,0.0,0.0,7.99,,0.0,,2025-05-01 11:05:01 -0400,1,Dwellings of Eldervale -  Frost Giant Miniature with Bifröst Bridge Hex Tile,7.99,BGZ116103,0,Dallas,TX,US,,,,,,Breaking Games,Low,web
#43405803749423,customer_474@example.com,474,Customer 474,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-05-01 09:08:33 -0400,3,Keep Calm: Expansion One,10.0,BGZ110101,0,,,,,,,,,Breaking Games,Low,web
#43405120798767,customer_475@example.com,475,Customer 475,,unfulfilled,yes,USD,125.0,0.0,0.0,125.0,,0.0,,2025-05-01 07:13:02 -0400,5,Mansplaining | Family Party Card Game | 2+ Players,25.0,BGZ116250,0,,,,,,,,,Breaking Games,Low,web
#43400606744623,customer_476@example.com,476,Customer 476,,unfulfilled,yes,USD,25.0,13.88,0.0,38.88,,0.0,FedEx Home Delivery®,2025-04-30 17:13:06 -0400,1,Someecards: The Game,25.0,BGZ115935,0,Concord,NH,US,Concord,NH,US,,,Breaking Games,Low,web
#43400216477743,customer_056@example.com,56,Customer 056,,unfulfilled,yes,USD,99.99,0.0,6.2,106.19,,0.0,Standard,2025-04-30 16:03:06 -0400,1,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,Brookings,SD,US,Brookings,SD,US,,,Breaking Games,Low,web
#43398803357743,customer_477@example.com,477,Customer 477,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-04-30 11:48:07 -0400,3,Poop: Brown Bag Combo | Family Friendly Card Game | 2-10 Players,20.0,BGZ115886,0,,,,,,,,,Breaking Games,Low,web
#43398750863407,customer_478@example.com,478,Customer 478,,unfulfilled,yes,USD,54.99,26.53,0.0,81.52,,0.0,Under 4lbs Fully Tracked,2025-04-30 11:39:07 -0400,1,We're Doomed: Meritocracy Expansion Pack | Party Game | 4-12 Players,19.99,BGZ117683,0,Groningen,,NL,Groningen,,NL,,,Breaking Games,Low,web
#43398750863407,customer_478@example.com,478,Customer 478,,,,,,,,,,,,2025-04-30 11:39:07 -0400,1,We're Doomed!,35.0,BGZ110345,0,,,,,,,,,Breaking Games,,
#43396428267567,customer_479@example.com,479,Customer 479,,unfulfilled,yes,USD,6.99,0.0,0.49,7.48,,0.0,,2025-04-30 04:43:38 -0400,1,Rise of Tribes: The Mesa Hex Tile (Base Game Required),6.99,BGZ110793,0,villa rica,GA,US,,,,,,Breaking Games,Low,web
#43395000991791,customer_480@example.com,480,Customer 480,,unfulfilled,yes,USD,60.0,0.0,0.0,60.0,,0.0,,2025-04-29 23:56:02 -0400,2,Convert: The Game,30.0,BGZ110663,0,,,,,,,,,Breaking Games,Low,web
#43394992308271,customer_481@example.com,481,Customer 481,,unfulfilled,yes,USD,30.0,13.12,4.4,47.52,,0.0,USPS Ground Advantage,2025-04-29 23:54:35 -0400,1,Convert: The Game,30.0,BGZ110663,0,Bellevue,WA,US,Bellevue,WA,US,,,Breaking Games,Low,web
#43394570977327,customer_482@example.com,482,Customer 482,,unfulfilled,yes,USD,50.0,0.0,0.0,50.0,,0.0,,2025-04-29 22:44:31 -0400,5,Suddenly Stoned,10.0,BGZ110265,0,,,,,,,,,Breaking Games,Low,web
#43394259746863,customer_483@example.com,483,Customer 483,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-04-29 21:45:01 -0400,3,Suddenly Stoned,10.0,BGZ110265,0,,,,,,,,,Breaking Games,Low,web
#43393904607279,customer_484@example.com,484,Customer 484,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-04-29 20:50:36 -0400,3,POOP: Party Pooper Edition | Family Friendly Card Game | 2-5 Players,10.0,BGZ1002,0,,,,,,,,,Breaking Games,Low,web
#43393616674863,customer_485@example.com,485,Customer 485,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-04-29 19:58:07 -0400,3,Hypothetically Fun,25.0,BGZ110454,0,,,,,,,,,Breaking Games,Low,web
#43393097334831,customer_486@example.com,486,Customer 486,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-04-29 18:28:07 -0400,3,Something Wicked,25.0,BGZ110026,0,,,,,,,,,Breaking Games,Low,web
#43393071906863,customer_487@example.com,487,Customer 487,,unfulfilled,yes,USD,125.0,0.0,0.0,125.0,,0.0,,2025-04-29 18:23:37 -0400,5,Rise of Tribes - Deluxe Upgrade (Base Game Required),25.0,BGZ110348,0,,,,,,,,,Breaking Games,Low,web
#43392485752879,customer_488@example.com,488,Customer 488,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-04-29 16:37:36 -0400,3,Suddenly Drunk: Sexy Expansion,10.0,BGZ1372,0,,,,,,,,,Breaking Games,Low,web
#43391999508527,customer_489@example.com,489,Customer 489,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-04-29 15:06:06 -0400,3,The Mandela Effect Game,10.0,BGZ110764,0,,,,,,,,,Breaking Games,Low,web
#43391444025391,customer_490@example.com,490,Customer 490,,unfulfilled,yes,USD,150.0,0.0,0.0,150.0,,0.0,,2025-04-29 13:23:08 -0400,5,Convert: The Game,30.0,BGZ110663,0,,,,,,,,,Breaking Games,Low,web
#43391373213743,customer_491@example.com,491,Customer 491,,unfulfilled,yes,USD,30.0,0.0,0.0,30.0,,0.0,,2025-04-29 13:09:05 -0400,3,POOP: Kawaii Edition | Family Friendly Card Game | 2-5 Players,10.0,BGZ110343,0,,,,,,,,,Breaking Games,Low,web
#43391177687087,customer_492@example.com,492,Customer 492,,unfulfilled,yes,USD,75.0,0.0,0.0,75.0,,0.0,,2025-04-29 12:33:35 -0400,3,Mansplaining | Family Party Card Game | 2+ Players,25.0,BGZ116250,0,,,,,,,,,Breaking Games,Low,web
#43391165038639,customer_493@example.com,493,Customer 493,,unfulfilled,yes,USD,50.0,0.0,0.0,50.0,,0.0,,2025-04-29 12:31:06 -0400,5,Suddenly Stoned,10.0,BGZ110265,0,,,,,,,,,Breaking Games,Low,web
#43390956109871,customer_494@example.com,494,Customer 494,,unfulfilled,yes,USD,299.97,0.0,0.0,299.97,,0.0,,2025-04-29 11:51:37 -0400,3,Dwellings of Eldervale 2nd Edition: Standard,99.99,BGZ115837,0,,,,,,,,,Breaking Games,Low,web
#43389834264623,customer_495@example.com,495,Customer 495,,unfulfilled,yes,USD,50.0,0.0,0.0,50.0,,0.0,,2025-04-29 08:30:35 -0400,2,Rise of Tribes - Deluxe Upgrade (Base Game Required),25.0,BGZ110348,0,,,,,,,,,Breaking Games,Low,web
